1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2023,16136BBCCKSR181,110030461612,SWAGELOK PROCESSING CO,7544 RT 18 N,KOPPEL,BEAVER,PA,16136,,,40.831260,-80.326879,,SWAGELOK CO,004185906,SWAGELOK CO,NA,,NA,NO,331,Primary Metals,,,,,,,331210,,,,,,1323221882020,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,52.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.000,0.000,36.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3361.000,0.000,0.000,0.000,0.000,0.000,3361.000,0.000,3397.000,88.000,0.000,0.000,52.000,0.000,36.000,0.000,0.000,0.000,0.000,9517.000,3361.000,12966.000,,PRODUCTION,0.980
2023,19061BPLCMPOSTR,110000336440,MONROE ENERGY LLC-TRAINER REFINERY,4101 POST RD,TRAINER,DELAWARE,PA,19061,,,39.829311,-75.401169,,DELTA AIR LINES INC,006924872,DELTA AIR LINES INC,NA,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1323222280822,Benzene,NO,0000071432,71-43-2,4754,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,10121.000,16018.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26139.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,259.000,0.000,0.000,0.000,0.000,259.000,0.000,261.000,26141.000,0.000,0.000,26139.000,0.000,2.000,0.000,0.000,0.000,0.000,468.000,259.000,26868.000,,PRODUCTION,0.910
2023,18411SNDVKIVYIN,110010210805,ALLEIMA USA LLC,982 GRIFFIN POND RD,CLARKS SUMMIT,LACKAWANNA,PA,18411,,,41.526180,-75.659610,,NA,,,NA,,NA,NO,331,Primary Metals,,,,,,,331210,,,,,,1323222047843,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,63.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.040,6.700,0.000,6.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.000,0.000,0.000,0.000,922467.000,922467.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,922473.700,69.740,0.000,0.000,63.040,5.092,1.608,0.000,0.000,0.000,922467.000,0.000,0.000,922536.740,,PRODUCTION,0.820
2023,19464BSTWL40ROB,110004886124,BESTWELD INC.,40 ROBINSON ST,POTTSTOWN,MONTGOMERY,PA,19464,,,40.257620,-75.662280,,NA,,NA,NA,,NA,NO,332,Fabricated Metals,,,,,,,332996,,,,,,1323222317188,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8060.000,8060.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8060.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8060.000,0.000,0.000,8060.000,0.000,PRODUCTION,1.000
2023,17847LRSTNBOX14,110000603696,TRUCK ACCESSORIES GROUP. LLC DBA TAG EAST,3560 HOUSELS RUN RD,MILTON,NORTHUMBERLAND,PA,17847,,,40.943929,-76.855117,,JB POINDEXTER & CO INC,154280655,JB POINDEXTER & CO INC,NA,,NA,NO,336,Transportation Equipment,,,,,,,336214,,,,,,1323221901453,Styrene,NO,0000100425,100-42-5,19414,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,561.000,62923.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63484.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,636.000,24.000,660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,660.000,63484.000,0.000,0.000,63484.000,0.000,0.000,0.000,660.000,0.000,0.000,0.000,0.000,64144.000,,PRODUCTION,0.870
2023,15801BRKPRGUYAV,110000603482,STELLA-JONES CORP,392 LARKEYTOWN RD,DUBOIS,CLEARFIELD,PA,15801,,,41.126841,-78.776655,,STELLA-JONES US HOLDING CORP,605929814,STELLA-JONES US HOLDING CORP,NA,,NA,NO,321,Wood Products,,,,,,,321114,,,,,,1323221806058,"Benzo[g,h,i]perylene",NO,0000191242,191-24-2,40576,YES,PBT,NO,Non_Metal,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.700,0.000,0.000,0.000,0.000,0.000,0.000,15.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.900,1.300,0.000,17.000,15.700,0.000,0.000,0.000,15.700,0.000,0.000,0.000,630.400,0.000,0.100,1.300,647.500,,PRODUCTION,1.070
2023,19510JMSHR318JU,110017803803,PRIZER-PAINTER STOVE WORKS INC - BLANDON,318 JUNE AVE,BLANDON,BERKS,PA,19510,,,40.440170,-75.896530,,PRIZER WORKS INC,NA,PRIZER WORKS INC,NA,,NA,NO,335,Electrical Equipment,,,,,,,335220,,,,,,1323222374288,Nickel compounds,NO,N495,N495,650036,YES,TRI,YES,Metal complound categories,YES,NO,NO,R,Pounds,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.300,0.000,0.000,0.000,0.000,0.000,0.000,64.300,0.000,62352.000,0.000,0.000,0.000,62352.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62416.300,64.340,0.000,0.000,0.040,64.300,0.000,0.000,0.000,0.000,62352.000,0.000,0.000,62416.340,,PRODUCTION,0.770
2023,1616WPMKLC4CUNC,110046278960,CRONIMET SPECIALTY METALS USA INC.,40 COUNCIL AVE,WHEATLAND,MERCER,PA,16161,,,41.196500,-80.492270,,CRONIMET CORP,NA,CRONIMET CORP,NA,,NA,NO,331,Primary Metals,,,,,,,331529,,,,,,1323221634773,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,5.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,5.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.350,0.000,0.000,0.000,0.000,0.000,0.000,16.350,0.000,0.000,0.000,0.000,1374.000,1374.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1390.350,26.350,0.000,0.000,10.000,11.350,5.000,0.000,0.000,0.000,1374.000,0.000,0.000,1400.350,,PRODUCTION,0.970
2023,18707CRNLLCREST,110041370771,CORNELL COOKSON,24 ELMWOOD AVE,MOUNTAIN TOP,LUZERNE,PA,18707,,,41.135105,-75.898181,,NA,,GRIFFON CORP,NA,,NA,NO,332,Fabricated Metals,,,,,,,332321,,,,,,1323221951902,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,39.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57393.000,57393.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57393.000,39.920,0.000,0.000,39.920,0.000,0.000,0.000,0.000,0.000,57393.000,0.000,0.000,57432.920,,PRODUCTION,1.080
2023,15201MCCNW10948,110000329458,MCCONWAY & TORLEY LLC PLT 1801,109 48TH ST,PITTSBURGH,ALLEGHENY,PA,15201,,,40.478427,-79.961293,,FERROWORKS LLC,NA,,NA,,NA,NO,331,Primary Metals,,,,,,,331513,,,,,,1323221622323,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,1.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.200,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,1.280,0.000,0.000,1.180,0.100,0.000,0.000,0.000,0.000,0.200,0.000,0.000,1.480,,PRODUCTION,1.300
2023,17901WRLDRWALNU,110000334567,WORLD RESOURCES CO,170 WALNUT LN,POTTSVILLE,SCHUYLKILL,PA,17901,,,40.688120,-76.232310,,NA,,,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327999,,,,,,1323221630078,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,15748MHMRC1750P,110000330339,HOMER CITY GENERATION LP,1750 POWER PLANT RD,HOMER CITY,INDIANA,PA,15748,,,40.511254,-79.194364,,NRG ENERGY INC,793422213,NRG ENERGY INC,NA,,NA,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1323221782713,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007664939,7664-93-9,152405,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,20249.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20249.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20249.000,0.000,0.000,20249.000,0.000,0.000,0.000,0.000,0.000,0.000,665524.000,0.000,685773.000,,PRODUCTION,0.320
2023,15021NNLCTPOBOX,110000582977,UNION ELECTRIC STEEL CORP,31 UNION ELECTRIC RD,BURGETTSTOWN,WASHINGTON,PA,15021,,,40.411133,-80.408390,,AMPCO-PITTSBURGH CORP,004327862,AMPCO-PITTSBURGH CORP,NA,,NA,NO,333,Machinery,,,,,,,333519,,,,,,1323221595996,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,529.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,529.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,529.000,529.000,0.000,0.000,0.000,0.000,529.000,0.000,0.000,0.000,0.000,0.000,0.000,529.000,,PRODUCTION,0.970
2023,1650WRZMNF191WA,110004869811,ERIEZ MANUFACTURING CO. INC.,1901 WAGER ROAD,ERIE,ERIE,PA,16509,,,42.091860,-80.017040,,NA,,,NA,,NA,NO,332,Fabricated Metals,,,,,,,332999,,,,,,1323221978810,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11124.000,11124.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11124.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11124.000,0.000,0.000,11124.000,,PRODUCTION,1.550
2023,16531GNRLL2901E,110000332113,GE TRANSPORTATION - ERIE,2901 E LAKE RD,ERIE,ERIE,PA,16531,,,42.152394,-80.022843,,WABTEC CORP,612926675,WABTEC CORP,NA,,NA,NO,336,Transportation Equipment,,,,,,,336510,,,,,,1323221991728,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,78.000,40.000,99.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,217.000,4.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,15000.000,15000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15004.000,221.000,0.000,0.000,220.000,0.000,4.000,0.000,0.000,0.000,15000.000,0.000,0.000,15224.000,,PRODUCTION,0.970
2023,15201PRSSR3419S,110000329467,PRESSURE CHEMICAL CO,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,PA,15201,,,40.463750,-79.968170,,PRESSUREKEM,NA,PRESSUREKEM,MINAFIN SPRL,NA,MINAFIN SARL,NO,325,Chemicals,,,,,,,325199,,,,,,1323221605114,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57093.000,0.000,57093.000,0.000,925.000,0.000,731.000,0.000,0.000,1656.000,0.000,58749.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57093.000,0.000,0.000,0.000,1656.000,58749.000,,ACTIVITY,0.900
2023,15021NNLCTPOBOX,110000582977,UNION ELECTRIC STEEL CORP,31 UNION ELECTRIC RD,BURGETTSTOWN,WASHINGTON,PA,15021,,,40.411133,-80.408390,,AMPCO-PITTSBURGH CORP,004327862,AMPCO-PITTSBURGH CORP,NA,,NA,NO,333,Machinery,,,,,,,333519,,,,,,1323221596063,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,3.650,3.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.300,0.000,0.000,0.000,0.000,122.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,122.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,122.000,129.300,0.000,0.000,7.300,0.000,122.000,0.000,0.000,0.000,0.000,0.000,0.000,129.300,,PRODUCTION,0.970
2023,18014KYSTNRT329,110000584332,KEYSTONE CEMENT CO,RT 329,BATH,NORTHAMPTON,PA,18014,,,40.715980,-75.400600,,FORTALEZA USA LLC,NA,FORTALEZA USA LLC,FORTALEZA MATERIALES S A P I,NA,FORTALEZA MATERIALES S A P I,NO,327,Nonmetallic Mineral Product,,,,,,,327310,,,,,,1323222196432,Acetonitrile,NO,0000075058,75-05-8,5272,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,36.000,56.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,92.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.000,0.000,0.000,45.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.000,0.000,69.000,0.000,114.000,137.000,0.000,0.000,92.000,0.000,45.000,534258.000,0.000,0.000,0.000,0.000,69.000,534464.000,,ACTIVITY,1.180
2023,17057MNLYR532EE,110000332747,UNIVAR SOLUTIONS USA - MIDDLETOWN BRANCH,532 E EMAUS ST,MIDDLETOWN,DAUPHIN,PA,17057,,,40.193056,-76.721111,,UNIVAR SOLUTIONS LLC,102971785,,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1323221846619,Chlorine,NO,0007782505,7782-50-5,154328,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,,PRODUCTION,1.070
2023,15902SCMMT101BR,110000330589,NORTH AMERICAN HOGANAS HIGH ALLOYS LLC,101 BRIDGE ST,JOHNSTOWN,CAMBRIA,PA,15902,,,40.295630,-78.919192,,NORTH AMERICAN HOGANAS INC,090160008,NORTH AMERICAN HOGANAS INC,HOGANAS AB,NA,HOGANAS AB,NO,331,Primary Metals,,,,,,,331492,331110,,,,,1323222014920,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,1.422,0.073,0.512,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.007,2.070,0.000,2.070,0.000,307.730,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,103.000,0.000,0.000,0.000,0.000,0.000,0.000,412.800,0.000,165728.000,0.000,0.000,0.000,165728.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,166140.800,414.807,0.000,0.000,2.007,104.573,308.227,0.000,0.000,0.000,165728.000,0.000,0.000,166142.807,,PRODUCTION,0.750
2023,17331RHSHP247EM,110005981250,EAGLE CASTING LLC.,REAR 447 E MIDDLE ST,HANOVER,YORK,PA,17331,,,39.806296,-76.974402,,NA,,,NA,,,NO,331,Primary Metals,,,,,,,331511,,,,,,1323222323444,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,89.780,2.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,91.980,0.530,0.000,0.530,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3760.750,0.000,0.000,0.000,0.000,0.000,0.000,3761.280,0.000,41630.830,0.000,0.000,0.000,41630.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45392.110,3853.260,0.000,0.000,91.980,3761.280,0.000,0.000,0.000,0.000,41630.830,0.000,0.000,45484.090,,PRODUCTION,0.980
2023,17362PHGLT228SO,110017404664,PIXELLE SPECIALTY SOLUTIONS LLC,228 S MAIN ST,SPRING GROVE,YORK,PA,17362,,,39.871590,-76.867315,,HIG CAPITAL LLC,134622534,HIG CAPITAL LLC,NA,,NA,NO,322,Paper,,,,,,,322120,,,,,,1323221709342,Mercury  And Mercury Compounds,YES,N458,N458,650028,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,10.500,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,0.700,0.000,11.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,22.400,0.000,0.000,10.700,0.000,11.700,0.000,0.000,0.000,0.000,0.000,0.000,22.400,,ACTIVITY,1.050
2023,15748MHMRC1750P,110000330339,HOMER CITY GENERATION LP,1750 POWER PLANT RD,HOMER CITY,INDIANA,PA,15748,,,40.511254,-79.194364,,NRG ENERGY INC,793422213,NRG ENERGY INC,NA,,NA,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1323221782826,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,N040,N040,649426,NO,TRI,NO,Metal complound categories,NO,NO,NO,R,Pounds,4.000,193.000,389.000,0.000,0.000,0.000,0.000,0.000,6947.000,0.000,0.000,0.000,0.000,0.000,7533.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7533.000,0.000,6947.000,586.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7533.000,,PRODUCTION,0.320
2023,16502NTDRN1429W,110064194241,INTERSTATE CHEMICAL CO UNITED ERIE,1432 CHESTNUT ST,ERIE,ERIE,PA,16502,,,42.117980,-80.088190,,INTERSTATE CHEMICAL CO INC,NA,INTERSTATE CHEMICAL CO INC,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1323221640699,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1.600,2.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.800,0.000,0.000,3.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.800,,PRODUCTION,1.000
